scenario,case,separation_hz,phase_1_rad,phase_2_rad,wrapped_phase_difference_rad,noise_replicate,estimated_k,success,failure_type,max_frequency_error_hz,estimated_frequencies_hz,bic_improvement,residual_peak_ratio,candidate_origin,condition_design,runtime_seconds
unequal_003_failed_seed_17,unequal,0.003,-2.5029403506144847,0.3519391911613585,2.8548795417758432,23,1,False,not_split,nan,13.50194995,480.63343511731364,6.660174842424259,peel_residual_rescan,1.2466181137903265,0.054662899987306446
unequal_003_failed_seed_17,unequal,0.003,-2.5029403506144847,0.3519391911613585,2.8548795417758432,24,1,False,not_split,nan,13.50197495,368.4283501749742,6.607653838589144,peel_residual_rescan,1.2358357887995306,0.04948419996071607
unequal_003_failed_seed_17,unequal,0.003,-2.5029403506144847,0.3519391911613585,2.8548795417758432,25,2,False,two_but_inaccurate,0.0008760776322134234,13.49762392;13.50175439,328.7791055071284,10.367634418308503,peel_residual_rescan,1.1885568442513694,0.06297339999582618
unequal_003_failed_seed_17,unequal,0.003,-2.5029403506144847,0.3519391911613585,2.8548795417758432,26,2,False,two_but_inaccurate,0.0010181606075736482,13.49748184;13.50175144,282.303871902026,10.068896869779655,peel_residual_rescan,1.160815700633106,0.07368540001334623
unequal_003_failed_seed_17,unequal,0.003,-2.5029403506144847,0.3519391911613585,2.8548795417758432,27,2,True,none,0.0004451792466859672,13.49805482;13.50169366,497.44674513163045,17.34097927667389,peel_residual_rescan,1.2461492437574129,0.06114830001024529
unequal_003_failed_seed_17,unequal,0.003,-2.5029403506144847,0.3519391911613585,2.8548795417758432,28,2,True,none,0.0005201912951768861,13.49797981;13.50169839,477.7921038419008,12.117715164239733,peel_residual_rescan,1.2425859099046745,0.050316000008024275
unequal_003_failed_seed_17,unequal,0.003,-2.5029403506144847,0.3519391911613585,2.8548795417758432,29,2,False,two_but_inaccurate,0.0008398785691792199,13.49766012;13.50172916,332.46768090239493,15.211392824197828,peel_residual_rescan,1.1996539276722011,0.04835499997716397
unequal_003_failed_seed_17,unequal,0.003,-2.5029403506144847,0.3519391911613585,2.8548795417758432,30,2,True,none,0.00013609468314967899,13.49847995;13.50163609,664.3067584106757,15.181458359343182,peel_residual_rescan,1.2060163295762645,0.04974919999949634
unequal_003_failed_seed_17,unequal,0.003,-2.5029403506144847,0.3519391911613585,2.8548795417758432,31,2,True,none,0.0004569104133835822,13.49895691;13.50149511,585.1449007992924,11.565433283028227,peel_residual_rescan,1.0152183536839803,0.04853149998234585
unequal_003_failed_seed_17,unequal,0.003,-2.5029403506144847,0.3519391911613585,2.8548795417758432,32,1,False,not_split,nan,13.50197495,560.5161005773116,8.449198831272206,peel_residual_rescan,1.212015184757738,0.06920700002228841
