layout,sensor_count,snr_db,runs,pd_any,pd_all,pd_source_mean,pd_source_min,pd_source_variance,false_alarm_runs,p_fa,score
bearing_left+bearing_right+gearbox_left+gearbox_right+input_shaft+output_shaft,6,-20.0,720,1.0,0.17083333333333334,0.7597222222222223,0.21388888888888888,0.10361207561728394,2400,0.027916666666666666,0.652082851080247
bearing_left+bearing_right+gearbox_left+gearbox_right+input_shaft+output_shaft,6,-15.0,720,1.0,0.875,0.96875,0.875,0.0029296875,2400,0.05458333333333333,0.8581184895833334
bearing_left+bearing_right+gearbox_left+gearbox_right+input_shaft+output_shaft,6,-12.0,720,1.0,0.9972222222222222,0.9993055555555556,0.9972222222222222,1.446759259259249e-06,2400,0.05625,0.8868048321759259
bearing_left+bearing_right+gearbox_left+gearbox_right+input_shaft+output_shaft,6,-10.0,720,1.0,1.0,1.0,1.0,0.0,2400,0.05125,0.8975
bearing_left+bearing_right+gearbox_left+gearbox_right+input_shaft+output_shaft,6,-5.0,720,1.0,1.0,1.0,1.0,0.0,2400,0.050833333333333335,0.8983333333333333
bearing_left+bearing_right+gearbox_right,3,-25.0,720,0.8444444444444444,0.001388888888888889,0.31701388888888893,0.011111111111111112,0.0671164882330247,2400,0.06,0.1634556447723766
bearing_left+bearing_right+gearbox_right,3,-20.0,720,1.0,0.058333333333333334,0.7010416666666667,0.06388888888888888,0.14159469039351852,2400,0.05458333333333333,0.5210776548032408
bearing_left+bearing_right+gearbox_right,3,-15.0,720,1.0,0.16527777777777777,0.7909722222222222,0.16527777777777777,0.13049816743827164,2400,0.04541666666666667,0.634889805169753
bearing_left+bearing_right+gearbox_right,3,-12.0,720,1.0,0.5472222222222223,0.8868055555555556,0.5472222222222223,0.038438946759259254,2400,0.05625,0.755086082175926
bearing_left+bearing_right+gearbox_right,3,-10.0,720,1.0,0.7652777777777777,0.9413194444444444,0.7652777777777777,0.010330222800925931,2400,0.057916666666666665,0.8203209997106481
bearing_left+bearing_right+gearbox_right,3,-5.0,720,1.0,1.0,1.0,1.0,0.0,2400,0.04375,0.9125
bearing_left+bearing_right+input_shaft,3,-25.0,720,0.7138888888888889,0.0,0.25625,0.004166666666666667,0.023454378858024694,2400,0.06916666666666667,0.10618947723765429
bearing_left+bearing_right+input_shaft,3,-20.0,720,1.0,0.0375,0.6715277777777778,0.04861111111111111,0.13330391589506171,2400,0.05625,0.4923758198302469
bearing_left+bearing_right+input_shaft,3,-15.0,720,1.0,0.06111111111111111,0.7618055555555556,0.06111111111111111,0.163681037808642,2400,0.04666666666666667,0.5866317033179013
bearing_left+bearing_right+input_shaft,3,-12.0,720,1.0,0.3402777777777778,0.8350694444444444,0.3402777777777778,0.08160626446759259,2400,0.04958333333333333,0.6950996455439815
