weak_to_nearest_strong_distance_hz,replicate,sample_count,true_k,estimated_k,weak_detected,strong_components_detected,correct_order,over_estimated,weak_frequency_error_hz,strong_frequency_mae_hz,strong_amplitudes,estimated_frequencies_hz,accepted_iterations,condition_design,ill_conditioned,runtime_seconds
5.0,175,40001,4,4,True,True,True,False,1.675540534495923e-05,2.2805529075853315e-05,0.0313226986;0.0391747471;0.0346998381,3.00001676;8.00001655;10.4999926;13.9999555,4,1.0001093729270238,False,2.5180770000006305
5.0,176,40001,4,4,True,True,True,False,6.23481011512439e-05,3.26714727627575e-05,0.031524179;0.04748157;0.0306453406,3.00006235;8.00001013;10.5000078;14.0000801,4,1.0001436726223885,False,2.450388799999928
5.0,177,40001,4,4,True,True,True,False,7.136195384926936e-05,1.2878100642765844e-05,0.0452323032;0.0367864477;0.0361538537,3.00007136;8.00000753;10.4999722;13.9999967,4,1.000123979929238,False,2.55941299999904
5.0,178,40001,4,4,True,True,True,False,0.00015056248574918385,3.5138709295760386e-05,0.0337491839;0.0417128298;0.0389196755,2.99984944;8.00000433;10.5000628;13.9999617,4,1.0001438502053006,False,2.421199799999158
5.0,179,40001,4,4,True,True,True,False,0.00019157591863994128,1.7347654432361043e-05,0.0436665915;0.0308067275;0.0411060248,2.99980842;8.00000975;10.5000194;14.0000229,4,1.000153678425618,False,2.32926960000259
5.0,180,40001,4,4,True,True,True,False,0.00011794625407635095,2.98203480835942e-05,0.0435392154;0.0463753793;0.0460696012,3.00011795;8.00004893;10.5000184;13.9999779,4,1.0001397620687456,False,2.4252409000000625
5.0,181,40001,4,4,True,True,True,False,7.494961234488784e-05,5.801796887657436e-06,0.0495800458;0.0486567668;0.035103966,3.00007495;8.00000853;10.4999994;14.0000083,4,1.000129488008649,False,2.3353962000001047
5.0,182,40001,4,3,False,True,False,False,4.999993940983418,2.2238370723274652e-05,0.0372486604;0.0379366193;0.0310089093,7.99999394;10.499991;14.0000517,3,1.0001087615952484,False,2.147744000001694
5.0,183,40001,4,4,True,True,True,False,0.0001557545939006033,1.8669793658906048e-05,0.0422353111;0.0382043201;0.0307292647,2.99984425;8.00002792;10.5000078;14.0000203,4,1.0001467663639074,False,2.232836600000155
5.0,184,40001,4,3,False,True,False,False,5.00005931050741,2.2931782138376395e-05,0.030121225;0.034391353;0.0398048697,8.00005931;10.4999932;13.9999973,3,1.000087023981299,False,2.2044096999998146
5.0,185,40001,4,4,True,True,True,False,0.0003663032127745325,1.92337531584504e-05,0.0305140128;0.0483903858;0.0375936841,2.9996337;7.99999555;10.4999848;14.0000381,4,1.0001920661003427,False,2.2839545999995607
5.0,186,40001,4,3,False,True,False,False,4.999970342410688,1.5786327178801685e-05,0.0329532891;0.0308044885;0.0434934757,7.99997034;10.5000136;14.0000041,3,1.000103247510627,False,2.2387450999995053
5.0,187,40001,4,3,False,True,False,False,5.000008525703452,9.467484067234485e-06,0.0427202921;0.0374645875;0.0300366402,8.00000853;10.49999;14.0000099,3,1.0000933559517144,False,2.232612899999367
5.0,188,40001,4,4,True,True,True,False,0.0003553061512366895,1.8175535028438123e-05,0.0358617728;0.032127894;0.0492536193,2.99964469;7.99998096;10.500002;13.9999665,4,1.0001810589538087,False,2.3130052000014985
5.0,189,40001,4,4,True,True,True,False,0.0003527100971609798,1.0344250399659435e-05,0.0493235205;0.0490049991;0.0487929538,2.99964729;8.00000692;10.5000052;13.9999811,4,1.0001844045456527,False,2.3417578999979014
5.0,190,40001,4,4,True,True,True,False,6.456539604204892e-05,1.3681967253376115e-05,0.0456417976;0.0452722247;0.0467966434,3.00006457;8.00002273;10.50001;14.0000083,4,1.0001279961255658,False,2.3587955000002694
5.0,191,40001,4,3,False,True,False,False,5.000053505554023,2.866127132191328e-05,0.0417386378;0.0372113755;0.0407842321,8.00005351;10.4999874;14.0000199,3,1.000095119994693,False,2.3047454000006837
5.0,192,40001,4,4,True,True,True,False,0.00031825532978313475,1.2859738295863584e-05,0.0476258192;0.0363940772;0.0403779959,3.00031826;7.99999753;10.500012;14.0000241,4,1.0002045138275277,False,2.1528088000013668
5.0,193,40001,4,3,False,True,False,False,4.999997149882729,1.6713163285331234e-05,0.0472372152;0.0458663593;0.0435513212,7.99999715;10.4999722;13.9999805,3,1.0000856549435524,False,1.4509125000004133
5.0,194,40001,4,4,True,True,True,False,0.00020875669274911246,2.936546333683528e-05,0.0333599177;0.0493439666;0.0306962941,2.99979124;7.99995477;10.4999812;14.0000241,4,1.0001480985129299,False,2.127341499999602
5.0,195,40001,4,4,True,True,True,False,0.00027672227081687595,2.607663221946647e-05,0.0451324221;0.0485123506;0.0377871829,2.99972328;8.00005771;10.5000068;13.9999863,4,1.0001706122650837,False,1.9082526999991387
5.0,196,40001,4,4,True,True,True,False,0.00011955070373126375,3.183526435091011e-05,0.0466832593;0.0416529125;0.0353700371,3.00011955;7.99999035;10.4999884;14.0000743,4,1.0001516007341407,False,1.8402059000000008
5.0,197,40001,4,4,True,True,True,False,0.0002483065428746656,9.669201331756009e-06,0.0380817034;0.047946881;0.0498423145,3.00024831;8.00000494;10.4999948;13.9999811,4,1.0001768809464704,False,1.6709704999993846
5.0,198,40001,4,4,True,True,True,False,8.000085360571063e-05,1.885242949306587e-05,0.0307089964;0.0397822126;0.0441005068,2.99992;7.99999333;10.4999952;13.9999549,4,1.0001162598750426,False,1.3618738000004669
5.0,199,40001,4,4,True,True,True,False,0.00024113503212763732,7.087126710085083e-06,0.046567471;0.0418764727;0.0414550193,2.99975886;8.00000173;10.5000052;13.9999857,4,1.0001558133059576,False,1.243337399999291
