snr_total_db,replicate,sample_count,true_k,estimated_k,correct_k,frequency_mae_hz,amplitude_relative_error,phase_mae_rad,waveform_rmse,condition_design,ill_conditioned,runtime_seconds,component_1_snr_db,component_2_snr_db,component_3_snr_db,component_4_snr_db
-20.0,121,40001,4,3,False,nan,nan,nan,0.009675882593916838,1.000109927472085,False,0.5566769999568351,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,122,40001,4,3,False,nan,nan,nan,0.009334019295935277,1.0001407689384705,False,0.5799379000090994,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,123,40001,4,2,False,nan,nan,nan,0.015910147095340093,1.0000608402454918,False,0.5596491000032984,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,124,40001,4,2,False,nan,nan,nan,0.01593279402392203,1.0000591011267328,False,0.5557114999974146,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,125,40001,4,2,False,nan,nan,nan,0.016153224187103403,1.000101476166692,False,0.5713866999722086,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,126,40001,4,3,False,nan,nan,nan,0.01036531448251437,1.0001133599988723,False,0.5501879000221379,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,127,40001,4,3,False,nan,nan,nan,0.008356848962497344,1.0000918406181545,False,0.5285388000193052,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,128,40001,4,3,False,nan,nan,nan,0.00952951183716689,1.000078538922087,False,0.5581271999981254,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,129,40001,4,3,False,nan,nan,nan,0.008511917870185518,1.0001120097178948,False,0.5551594999851659,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,130,40001,4,2,False,nan,nan,nan,0.016261976506042147,1.0000788784156727,False,0.5373739000060596,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,131,40001,4,2,False,nan,nan,nan,0.0163448719687543,1.0000731819589606,False,0.5258884000359103,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,132,40001,4,3,False,nan,nan,nan,0.008187079673129975,1.0001124597897395,False,0.5574659000267275,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,133,40001,4,3,False,nan,nan,nan,0.010120320383517846,1.0001313672802878,False,0.5309453000081703,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,134,40001,4,3,False,nan,nan,nan,0.008833942529414591,1.0001248862738172,False,0.5635528999846429,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,135,40001,4,3,False,nan,nan,nan,0.009287109766216516,1.0001492228358373,False,0.5601787000196055,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,136,40001,4,3,False,nan,nan,nan,0.011034018071863647,1.0001283648025188,False,0.5620364000205882,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,137,40001,4,3,False,nan,nan,nan,0.00942009587520274,1.00014631799322,False,0.535954299964942,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,138,40001,4,4,True,0.00019298054740590764,0.21786487979546065,0.27889478967349624,0.008571619227618805,1.0005882092195362,False,0.9839821999776177,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,139,40001,4,2,False,nan,nan,nan,0.015824292348636478,1.000089677316368,False,0.5589177000219934,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,140,40001,4,3,False,nan,nan,nan,0.00984397773200899,1.0001310642506103,False,0.5637213999871165,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,141,40001,4,3,False,nan,nan,nan,0.008530086752861002,1.000095423601333,False,0.5867259000078775,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,142,40001,4,3,False,nan,nan,nan,0.008961013189724556,1.0000929200459736,False,0.6031622999580577,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,143,40001,4,3,False,nan,nan,nan,0.00880825997268282,1.0000949841578755,False,0.6111486000008881,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,144,40001,4,2,False,nan,nan,nan,0.016389895171402775,1.0001042636888018,False,0.32148349995259196,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,145,40001,4,3,False,nan,nan,nan,0.009380115809903354,1.0001342128139525,False,0.6572258999804035,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,146,40001,4,3,False,nan,nan,nan,0.009472823751588474,1.0001260185206733,False,0.596974800049793,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
