layout,sensor_count,snr_db,runs,pd_any,pd_all,pd_source_mean,pd_source_min,pd_source_variance,false_alarm_runs,p_fa,score
bearing_left+output_shaft,2,-15.0,880,1.0,0.00909090909090909,0.6196022727272728,0.028409090909090908,0.12985367704028927,3600,0.010833333333333334,0.5330087675404613
bearing_left+output_shaft,2,-12.0,880,1.0,0.08409090909090909,0.7681818181818182,0.08409090909090909,0.15601497933884295,3600,0.012777777777777779,0.6646187729568411
bearing_left+output_shaft,2,-10.0,880,1.0,0.20795454545454545,0.8019886363636364,0.20795454545454545,0.11762550038739669,3600,0.008888888888888889,0.7253981083921602
bearing_left+output_shaft,2,-5.0,880,1.0,0.8715909090909091,0.9678977272727273,0.8715909090909091,0.0030916677427685955,3600,0.016944444444444446,0.9324630045124541
bearing_right,1,-25.0,880,0.07386363636363637,0.0,0.019602272727272725,0.0,0.000222995222107438,3600,0.015555555555555555,-0.011620335994892103
bearing_right,1,-20.0,880,0.42613636363636365,0.0,0.12159090909090911,0.006818181818181818,0.013675748966942151,3600,0.015555555555555555,0.08364192349632692
bearing_right,1,-15.0,880,0.9795454545454545,0.0,0.45795454545454545,0.019318181818181818,0.14236053719008263,3600,0.012222222222222223,0.36232983241505967
bearing_right,1,-12.0,880,1.0,0.02727272727272727,0.5960227272727273,0.0375,0.13945667613636364,3600,0.015555555555555555,0.49518327809343443
bearing_right,1,-10.0,880,1.0,0.03977272727272727,0.7102272727272727,0.0659090909090909,0.1423050103305785,3600,0.013333333333333334,0.6124081008953168
bearing_right,1,-5.0,880,1.0,0.36704545454545456,0.8417613636363637,0.36704545454545456,0.07511839811466942,3600,0.0077777777777777776,0.7886466090234734
bearing_right+gearbox_left,2,-25.0,880,0.21022727272727273,0.0,0.05681818181818182,0.011363636363636364,0.002801523760330579,3600,0.008055555555555555,0.039306308826905424
bearing_right+gearbox_left,2,-20.0,880,0.7625,0.0,0.25198863636363633,0.022727272727272728,0.06637356340392561,3600,0.004166666666666667,0.2104685213283402
bearing_right+gearbox_left,2,-15.0,880,1.0,0.05,0.6099431818181819,0.21818181818181817,0.14351715844524796,3600,0.003611111111111111,0.5309623803733357
bearing_right+gearbox_left,2,-12.0,880,1.0,0.475,0.8397727272727273,0.6125,0.027920325413223136,3600,0.005277777777777778,0.8152570090105602
bearing_right+gearbox_left,2,-10.0,880,1.0,0.8579545454545454,0.9633522727272728,0.8954545454545455,0.0018313371642561965,3600,0.008055555555555555,0.9463254930340336
bearing_right+gearbox_left,2,-5.0,880,1.0,1.0,1.0,1.0,0.0,3600,0.009722222222222222,0.9805555555555555
bearing_right+gearbox_left+gearbox_right,3,-25.0,880,0.3068181818181818,0.0,0.08096590909090909,0.005681818181818182,0.01339512848657025,3600,0.011944444444444445,0.050379455958735074
bearing_right+gearbox_left+gearbox_right,3,-20.0,880,0.9522727272727273,0.0,0.3463068181818182,0.04431818181818182,0.129820748321281,3600,0.009166666666666667,0.2630631106878444
